ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;W_EXP;EARNINGS;HOURS;SM;SF;SIBLINGS;LIBRARY;POV78;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS;idd;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO
58;59;61;63;37;58;60,5;65;160;129;16,00385;16,32;36,9;13;16;3;0;0;3,788461;1;1;0;0;0;0;0;1;0;12104;1;0;0;0;1;45;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
52;59;60;62;53;54;60;68;135;176;19,07692;17,15;39,9;12;12;3;1;0;8,769231;0;0;1;0;1;0;1;0;0;2473;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
44;46;52;57;59;56;50,25;62;109;115;16,04231;;49,9;12;8;5;1;0;2,038461;0;0;1;0;1;0;0;0;1;4049;1;0;0;0;1;42;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
51;36;51;57;43;51;45;63;109;114;11,72692;7,85;50,1;12;9;3;1;1;3;0;0;1;0;0;0;1;0;0;3057;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
41;40;56;48;54;51;46;61;151;170;16,63461;16,1;45;10;8;2;1;1;4,038462;0;0;1;0;1;1;0;0;0;12005;1;0;1;0;0;40;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
53;61;57;61;54;69;60;67;141;185;18,65385;12,85;59,9;12;19;2;1;0;9;1;1;0;0;1;0;0;0;1;2237;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
55;58;57;60;61;66;58,25;66;124;175;17,78461;25;36,1;12;8;2;0;0;17,30769;0;0;1;0;0;1;0;0;0;439;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
41;51;50;56;47;45;52;64;107;112;22,46539;10,65;40,1;12;13;1;1;0;5,615385;0;0;1;0;1;1;0;0;0;276;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
43;54;57;63;60;67;57;67;155;220;14,76539;7,75;12,1;12;12;6;1;0;8,634615;0;0;1;0;0;1;0;0;0;1863;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
54;60;59;62;63;56;60,25;59;109;110;19,05769;20,1;20,1;12;8;6;1;0;15,44231;0;1;0;0;1;0;1;0;0;4815;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
50;53;56;57;62;59;54,75;63;105;111;6,403846;10;24,1;12;10;3;1;0;4,365385;0;0;1;0;1;0;1;0;0;3096;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
48;49;50;47;60;53;48,75;;146;148;12,13846;11,24;39,9;9;9;5;1;0;0,9038461;1;0;1;0;1;0;1;0;0;703;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
51;50;45;47;41;53;48;66;149;166;15,83077;21,75;50,1;9;12;4;1;1;5,557693;0;0;1;0;1;0;0;0;1;4499;1;0;0;0;1;38;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
43;47;51;53;62;69;49,5;66;149;136;17,55769;48,07;40;15;16;3;1;0;8,807693;0;0;1;0;1;0;1;0;0;3897;1;0;0;0;1;41;17;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
47;44;55;53;58;54;49;66;146;146;15,23077;13,66;39,9;12;12;3;0;0;7,961538;0;0;1;0;1;0;0;1;0;4589;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
49;62;49;59;49;53;58;61;99;86;10,51923;22,9;60;12;12;3;0;0;12,42308;0;1;0;0;0;0;0;0;1;4093;1;0;0;0;1;39;18;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
43;39;47;50;50;49;43,75;60;135;151;20,76539;8,2;36,9;9;5;3;0;0;0,2307692;0;0;1;0;1;0;0;0;1;1495;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
53;57;60;60;60;63;58,5;64;117;150;16,07308;12,9;20;11;6;2;1;0;2,134615;0;1;0;0;1;0;0;0;1;3964;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
51;54;49;62;52;50;54,75;64;140;181;15,08077;8,88;40,1;12;12;3;1;0;3,788461;0;1;0;0;0;0;1;0;0;4876;1;0;0;0;1;41;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
46;50;54;61;53;53;53,75;63;151;204;22,56154;9,35;40,1;8;10;5;1;0;24,69231;0;0;1;0;1;1;0;0;0;437;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
46;41;52;53;52;55;46,75;65;124;136;16,40769;10,9;40,1;12;12;4;0;0;11,98077;0;0;1;0;1;1;0;0;0;1868;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
34;35;33;25;27;48;32;65;137;137;22,81154;17,78;39,9;7;11;2;0;0;23,98077;0;0;1;0;0;0;0;0;1;2748;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
55;52;54;57;61;51;53,75;62;125;180;22,95769;11,9;28,1;12;12;4;1;0;3,730769;0;0;1;0;1;1;0;0;0;449;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
34;57;51;50;61;59;53,75;62;96;115;18,84231;12,9;40;12;12;6;1;0;2,942308;0;1;0;0;0;0;1;0;0;2088;1;0;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
32;32;40;41;61;59;36,25;67;136;145;12,28461;26,44;40;5;3;2;1;0;10;0;0;1;0;1;1;0;0;0;91;1;0;0;0;1;38;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
49;54;46;43;63;63;49,25;63;123;127;18,74615;25,41;34,9;11;11;3;1;1;18,13461;0;1;0;0;1;1;0;0;0;4655;1;0;0;0;1;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
57;58;57;55;62;54;57;64;150;169;16,48077;21,78;31,9;12;12;2;1;0;21,90385;0;0;1;0;0;0;0;0;1;2230;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
27;42;35;43;52;50;40,5;60;115;163;16,68846;12,4;49,9;7;7;4;0;1;5,826923;0;0;0;1;1;0;0;0;1;4981;1;0;0;1;0;38;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
51;51;55;43;51;63;50;68;116;157;23,42692;14,13;34,9;12;9;2;1;0;14,40385;1;1;0;0;0;0;1;0;0;4880;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
45;37;44;47;49;55;41,25;61;144;185;20,98077;4,9;40,1;11;11;3;1;0;5,961538;0;1;0;0;1;0;0;0;1;2672;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
57;65;58;56;63;60;61;64;116;114;13,75385;15,1;15;14;17;3;1;0;0,6153846;0;1;0;0;1;0;1;0;0;3669;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
37;36;41;32;42;46;36,25;66;127;152;13,83077;18,65;39,9;16;10;3;1;;1,269231;0;0;1;0;1;0;0;1;0;4618;1;0;0;0;1;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
37;34;30;20;35;34;29,5;66;141;149;15,52308;12,55;40,1;12;12;2;1;1;17,26923;1;0;1;0;1;0;1;0;0;744;1;0;1;0;0;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
37;44;44;35;50;42;41,75;60;95;120;11,32308;7,04;35;1;1;3;0;0;5,826923;0;0;1;0;1;1;0;0;0;2828;1;0;0;0;1;41;10;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
43;32;30;33;42;46;31,75;60;126;137;8,25;5,76;20;7;11;3;1;1;2,019231;0;1;0;0;0;0;0;1;0;4544;1;0;0;1;0;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
46;51;55;47;62;59;51;67;150;199;20,93846;8,15;40;9;12;8;1;;0,4807692;0;0;1;0;1;0;1;0;0;4785;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
47;46;43;52;41;44;46,75;62;118;140;21,18846;9,7;39,9;7;7;5;0;0;1,942308;1;0;1;0;1;0;1;0;0;3790;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
53;46;54;52;54;61;49,5;65;113;140;22,63461;8,56;41;14;12;2;0;0;7,365385;0;0;1;0;0;1;0;0;0;4924;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
31;34;22;35;49;35;31,25;61;118;161;10,023077;9,2;60;13;12;5;0;0;2,057692;0;1;0;0;1;0;1;0;0;3317;1;0;1;0;0;41;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
52;39;51;57;53;56;46,5;65;111;160;14,21154;23,15;40,1;12;6;1;1;0;13,21154;1;1;0;0;0;0;1;0;0;4763;1;0;0;0;1;44;15;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
35;48;43;57;52;40;49;64;127;194;14,99615;15,48;39,9;13;13;2;1;1;9,230769;0;0;1;0;1;0;1;0;0;622;1;0;1;0;0;38;15;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
50;49;51;55;62;51;51;66;130;129;13,01923;12,65;49;12;12;3;1;0;3,423077;0;1;0;0;1;0;0;1;0;11866;1;0;0;0;1;42;18;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
35;45;38;36;45;44;41;59;87;104;7,711538;7,6;60;10;10;1;0;0;0,5192308;0;0;1;0;0;0;0;0;1;1361;1;0;0;0;1;38;8;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
49;35;55;40;52;56;41,25;65;125;130;21,67692;11,74;39,9;12;12;3;1;0;4,519231;0;0;1;0;1;1;0;0;0;3134;1;0;0;0;1;43;12;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
56;52;59;53;43;52;54;69;126;148;16,5;10,15;39,9;12;11;6;1;0;5,442307;0;0;1;0;1;0;1;0;0;5702;1;0;0;0;1;44;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
39;37;31;38;37;49;35,75;63;150;176;12,63846;;32,1;6;7;11;1;0;6,846154;0;0;1;0;1;1;0;0;0;290;1;0;0;1;0;42;10;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
64;66;60;59;55;58;62,75;62;105;141;4,023077;18,1;45,1;16;17;1;1;0;1,903846;1;1;0;0;0;0;0;0;1;4107;1;0;0;0;1;40;19;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
48;49;43;53;61;56;48,5;68;129;168;15,59231;33,46;50;13;12;1;1;0;13,46154;0;0;1;0;1;0;0;1;0;11868;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
45;36;48;39;42;48;39,75;65;146;231;10,11154;9,03;40,1;12;11;5;0;1;11,13461;1;1;0;0;0;0;0;0;1;5485;1;0;1;0;0;37;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
43;46;51;48;53;58;47,75;68;131;171;21,48077;18;16;12;12;3;1;0;6,711538;0;0;1;0;1;0;1;0;0;3023;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
47;59;49;62;60;57;57,25;65;109;129;16,82308;25,27;54,9;17;12;4;1;0;11,51923;0;0;1;0;1;0;0;1;0;1733;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
49;43;51;45;54;56;45,5;66;153;215;4,134615;9,1;20,1;8;8;9;0;1;0,0769231;0;0;1;0;1;0;0;1;0;5687;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
62;57;55;47;62;62;54;67;161;159;14,36154;39,82;48;12;13;2;0;0;2,769231;0;1;0;0;1;0;0;0;1;4841;1;0;0;0;1;39;15;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
57;55;60;59;61;63;57,25;64;160;154;19,46154;16,15;39,9;12;14;4;0;0;7,230769;0;0;1;0;1;0;0;0;1;3364;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
54;62;55;58;62;58;59,25;66;116;171;;20,9;44,9;13;12;1;1;0;7,634615;0;0;1;0;1;0;0;0;1;5121;1;0;0;0;1;43;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
45;48;43;47;54;51;46,5;61;230;249;9,884615;10,42;30,1;15;12;2;0;0;5,653846;0;1;0;0;1;0;0;1;0;4576;1;0;0;0;1;41;18;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
57;62;53;59;51;50;59;61;99;125;14,09615;9,15;44;12;12;3;1;0;0,1730769;0;0;1;0;2;0;1;0;0;11871;1;0;0;0;1;39;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
52;56;58;52;55;59;55,5;62;113;146;14,30769;23;44,1;12;8;2;1;0;13,03846;0;0;1;0;1;0;1;0;0;3775;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
64;65;60;55;61;66;61,25;64;128;135;19,26923;10,31;60,1;12;10;2;1;0;2,884615;1;1;0;0;1;0;1;0;0;912;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
45;36;34;33;48;49;34,75;60;146;196;15,45769;16,1;40,1;10;15;3;0;1;0,4423077;0;0;1;0;1;0;0;1;0;1751;1;0;0;1;0;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
41;52;56;60;63;65;55;64;125;131;18,88461;11,72;38,1;11;5;4;1;0;1,673077;0;0;1;0;0;0;1;0;0;3496;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
49;44;49;49;46;53;46,5;60;104;114;12,98077;7,9;30,1;13;11;3;0;0;5,365385;0;0;1;0;1;0;0;0;1;843;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
57;57;61;59;56;63;58,5;68;140;136;11,07308;24,03;39,9;12;20;3;1;0;4,038462;0;1;0;0;0;1;0;0;0;4290;1;0;0;0;1;41;20;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
51;54;56;56;63;66;55;68;117;124;15,31154;25,09;42,1;12;12;2;1;0;8,903846;1;1;0;0;1;0;1;0;0;4826;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
55;60;55;57;55;45;58;64;102;111;16,69615;38,36;30;8;11;0;1;0;4,634615;0;0;1;0;1;0;0;0;1;12096;1;0;0;0;1;38;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
34;34;29;38;32;43;33,75;60;116;127;16,94615;13,7;39,9;5;10;5;1;1;2,942308;0;0;1;0;1;1;0;0;0;382;1;0;1;0;0;43;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
53;58;60;52;46;50;57;68;135;159;18,93846;32,05;45,1;16;16;3;1;0;1,769231;0;0;1;0;1;1;0;0;0;4988;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
57;58;55;55;49;57;56,5;65;114;128;13,09231;18,02;39,9;12;12;3;1;0;1,307692;0;1;0;0;1;0;0;0;1;5351;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
49;46;44;49;53;58;46,25;65;124;161;18,55769;16,75;39,9;12;6;1;1;0;1,480769;0;0;1;0;0;0;0;0;1;4120;1;0;0;0;1;42;13;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
30;33;27;30;33;34;30,75;63;116;120;10,13077;6,6;29,9;9;8;5;0;1;0,3653846;0;0;1;0;0;0;0;0;1;5469;1;0;0;0;1;38;6;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
50;42;48;49;50;60;45,25;68;249;281;23,07692;8,6;40,1;7;8;4;0;0;0,4807692;0;1;0;0;1;0;0;0;1;11953;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
49;45;44;62;52;58;49;63;130;189;17,97692;3,88;45;10;11;2;1;0;1,134615;0;0;1;0;1;0;0;0;1;1444;1;0;0;1;0;40;13;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
58;50;59;54;51;46;53,25;63;138;171;10,66923;6,1;25,1;9;12;3;0;0;0,8269231;0;0;1;0;0;0;0;0;1;2615;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
46;61;56;57;41;48;58,75;63;121;128;15,59231;16,62;48;12;12;2;1;0;9,596154;1;1;0;0;1;0;0;0;1;1323;1;0;0;0;1;40;17;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
58;61;59;60;63;62;60,25;63;116;146;19,63846;29,16;40;13;12;4;1;1;4,288462;0;0;1;0;1;0;1;0;0;3424;1;0;0;0;1;43;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
57;58;56;59;62;56;57,75;64;135;139;14,86154;19,5;49,9;12;12;2;1;0;3,076923;0;1;0;0;1;0;0;1;0;4564;1;0;1;0;0;44;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
54;42;55;60;46;52;49,75;62;124;191;15,01923;6,25;40,1;12;12;0;1;;9,826923;0;1;0;0;0;0;0;0;1;5066;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
57;63;62;62;63;63;62,5;67;119;135;;24,02;55;9;12;4;1;0;5,038462;0;0;1;0;1;0;0;1;0;4190;1;0;0;0;1;41;20;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
51;38;46;47;52;54;42,25;61;188;166;20,40385;15,78;40;7;11;1;0;1;19,53846;0;1;0;0;0;0;0;0;1;4219;1;0;0;0;1;40;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
39;43;34;41;46;51;40,25;63;101;127;17,57692;38,36;44,9;12;12;10;1;0;1,038462;0;0;1;0;1;0;0;1;0;1727;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
55;56;58;52;63;44;55,5;63;139;155;21,20769;9,71;49,9;14;15;1;1;0;21,15385;0;0;1;0;0;1;0;0;0;3243;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
45;45;55;53;49;53;49,5;61;110;145;18,84615;7,47;40,1;12;10;1;1;0;0,0961538;0;0;1;0;0;0;0;0;1;4929;1;0;0;0;1;41;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
29;35;30;42;45;31;35,5;64;149;255;6,215385;7,75;12;11;11;13;1;0;0,0961538;0;0;1;0;1;0;1;0;0;3544;1;0;1;0;0;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
41;36;38;43;39;55;38,25;64;170;189;17,26539;21,06;25,1;12;12;3;0;0;8,038462;1;0;1;0;1;1;0;0;0;1962;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
45;43;45;54;35;42;46,25;67;143;181;7,211538;2,5;39,9;10;10;3;1;0;5,25;0;0;1;0;0;0;1;0;0;5286;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
58;53;58;46;45;49;52,5;68;144;157;11,38077;10,9;11,9;14;18;1;1;;4,461538;0;1;0;0;1;0;0;1;0;12099;1;0;0;0;1;37;18;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
64;65;60;56;52;60;61,5;65;119;123;14,88846;27,77;17,9;12;12;2;1;0;8,923077;0;0;1;0;0;1;0;0;0;455;1;0;0;0;1;43;20;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
51;53;47;56;56;46;52,25;66;169;195;19,28461;19;47,9;12;16;10;0;1;19,32692;1;0;1;0;1;0;0;0;1;2770;1;0;1;0;0;43;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
58;54;61;59;53;62;57;70;134;161;20,21154;28,07;55;12;9;3;0;0;5,923077;0;0;1;0;1;0;0;1;0;5705;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
35;37;39;39;53;51;38;63;101;110;18,40769;11,18;14,9;12;12;2;1;0;1,769231;0;1;0;0;0;0;1;0;0;485;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
57;65;56;59;54;55;61,25;61;110;134;18,99615;21,2;41;12;12;2;1;0;15,96154;0;0;1;0;1;0;1;0;0;4873;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
55;44;61;54;54;47;50,75;60;115;108;16,25;23,45;20;14;15;3;1;0;10,96154;1;1;0;0;1;0;1;0;0;3609;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
34;45;39;36;53;53;41,25;61;134;115;21,72692;12,3;39,9;10;10;3;1;0;1,057692;0;0;1;0;1;1;0;0;0;3199;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
54;65;62;62;63;70;63,5;66;125;166;7,888462;2,13;30;12;8;1;1;1;0,3461539;0;0;1;0;1;1;0;0;0;3041;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
43;36;39;27;35;46;34,5;65;127;139;7,234615;17,05;44,9;10;9;5;1;0;3,192308;0;0;1;0;1;0;0;1;0;2405;1;0;0;0;1;42;16;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
44;66;60;59;51;66;62,75;63;139;186;22,01923;25,82;35;12;6;0;1;0;20,71154;0;0;1;0;1;1;0;0;0;3036;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
43;48;53;47;54;57;49;60;86;141;14,51539;14,85;39,9;12;12;3;1;0;6,980769;0;0;1;0;1;0;1;0;0;3837;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
36;47;51;44;45;51;47,25;66;125;139;18,40385;13,79;39,9;13;13;3;1;1;1,115385;0;0;1;0;0;0;1;0;0;5282;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
52;54;53;62;58;57;55,75;67;119;133;16,99615;23;40;11;10;4;1;0;14,73077;0;1;0;0;1;0;0;0;1;1394;1;0;0;0;1;42;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
47;44;45;46;53;53;44,75;71;146;116;12,45769;12,24;47,9;4;14;8;0;1;8,115385;0;1;0;0;0;0;0;0;1;2652;1;0;0;1;0;37;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
63;54;59;54;44;54;55,25;62;120;132;15,13461;9,9;32,9;16;18;5;1;0;9,442307;0;1;0;0;0;1;0;0;0;5199;1;0;0;0;1;44;15;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
51;54;54;59;39;39;55,25;62;170;186;15,35;11,9;40,1;8;8;0;0;0;7,192307;0;0;1;0;1;0;0;0;1;4151;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
47;47;57;56;61;62;51,75;62;143;162;14,34615;17;45;12;12;3;0;;6,134615;0;0;1;0;1;0;0;1;0;1589;1;0;0;0;1;40;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
63;55;57;59;53;53;56,5;69;200;201;16,23461;36,63;39,9;12;12;2;1;0;4;0;0;1;0;2;0;0;0;1;4976;1;0;0;0;1;37;15;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
46;56;46;56;43;53;53,5;66;137;226;;12,4;39,9;12;14;2;1;0;12,42308;0;0;1;0;1;0;0;0;1;1510;1;0;0;0;1;38;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
41;42;47;57;57;58;47;61;110;99;18,81154;10,57;39,9;12;12;3;1;0;4,884615;0;0;1;0;0;0;0;0;1;2342;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
51;52;56;56;55;62;54;67;154;140;10,36154;6,9;39,9;8;5;4;0;1;0,5769231;0;0;1;0;0;0;0;0;1;2781;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
47;38;49;50;51;51;43,75;65;156;166;13,19231;16,24;39,9;12;11;4;1;0;7;0;1;0;0;1;0;1;0;0;3545;1;0;1;0;0;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
29;34;36;44;50;54;37;62;125;140;18,01539;43,75;35;12;10;1;1;0;9,942307;0;0;1;0;1;0;0;1;0;1646;1;0;0;1;0;37;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
56;48;58;56;57;59;52,5;65;119;176;17,28461;13,1;40;12;9;1;1;0;6,538462;0;0;1;0;1;0;0;0;1;5511;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
46;45;52;53;51;48;48,75;60;150;189;19,11539;16,05;50,1;12;14;2;1;0;11,03846;0;0;0;1;0;0;1;0;0;1037;1;0;0;0;1;40;12;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
58;59;56;52;60;51;56,5;64;108;149;11,49615;6,38;39,9;12;12;0;1;0;2,961539;1;1;0;0;1;0;1;0;0;3787;1;0;0;0;1;45;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
62;52;61;61;53;66;56,5;59;100;125;17,46154;19,7;32;12;12;2;1;0;15,71154;0;0;1;0;1;0;0;0;1;5301;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
65;65;61;62;55;55;63,25;66;124;103;20,07308;62,69;40;18;20;1;1;0;1,519231;0;0;1;0;1;1;0;0;0;2848;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
49;54;59;59;54;33;56,5;64;120;139;22,11154;23,93;40,1;17;12;0;1;0;2,538461;0;0;1;0;1;1;0;0;0;4684;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
49;64;60;59;61;46;61,75;64;136;166;14,22692;6,05;25,1;12;12;2;1;0;8,826923;0;0;1;0;1;0;1;0;0;2013;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
33;45;34;53;52;53;44,25;63;122;148;17,93846;16,24;39,9;11;11;4;1;0;1,269231;0;0;1;0;1;0;0;0;1;1131;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
42;41;42;60;52;53;46;65;110;120;12,85;12,87;40,1;9;8;5;1;0;0,4038461;1;1;0;0;1;0;1;0;0;4746;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
43;36;38;37;51;54;36,75;61;119;159;14,79231;10,21;32;12;12;4;1;;1,807692;1;1;0;0;1;0;1;0;0;2521;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
63;57;60;60;53;56;58,5;63;156;229;18,15769;6,9;15;16;7;4;1;0;4,615385;1;1;0;0;0;1;0;0;0;244;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
