ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;W_EXP;EARNINGS;HOURS;SM;SF;SIBLINGS;LIBRARY;POV78;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS;idd;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO
35;34;40;34;34;46;35,5;65;129;157;13,77308;10,66;50;8;11;2;1;0;6,403846;1;1;0;0;0;0;0;0;1;4971;1;0;0;1;0;38;13;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
58;60;60;62;38;58;60,5;66;159;131;15,90385;16,42;37;13;16;3;0;0;3,788461;1;1;0;0;0;0;0;1;0;12104;1;0;0;0;1;45;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
52;59;60;61;54;55;59,75;69;135;176;19,17692;17,15;40;12;12;3;1;0;8,769231;0;0;1;0;1;0;1;0;0;2473;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
45;45;51;55;59;56;49;60;110;115;15,84231;;50;12;8;5;1;0;2,038461;0;0;1;0;1;0;0;0;1;4049;1;0;0;0;1;42;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
50;34;49;57;43;53;43,5;61;109;114;11,82692;7,75;50;12;9;3;1;1;3;0;0;1;0;0;0;1;0;0;3057;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
42;39;54;46;53;50;44,5;63;149;169;16,73461;16,1;44,9;10;8;2;1;1;4,038462;0;0;1;0;1;1;0;0;0;12005;1;0;1;0;0;40;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
55;63;56;61;53;70;60,75;68;140;183;18,65385;12,75;59,9;12;19;2;1;0;9;1;1;0;0;1;0;0;0;1;2237;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
56;59;56;60;59;65;58,5;65;126;176;17,78461;25,2;36;12;8;2;0;0;17,30769;0;0;1;0;0;1;0;0;0;439;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
41;50;49;56;47;43;51,25;63;107;111;22,36539;10,65;40,1;12;13;1;1;0;5,615385;0;0;1;0;1;1;0;0;0;276;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
43;52;55;62;59;68;55,25;68;156;219;14,76539;7,75;12;12;12;6;1;0;8,634615;0;0;1;0;0;1;0;0;0;1863;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
54;60;60;62;63;56;60,5;59;110;110;19,05769;20,1;19,9;12;8;6;1;0;15,44231;0;1;0;0;1;0;1;0;0;4815;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
51;54;56;57;62;61;55,25;64;107;111;6,503846;10;23,9;12;10;3;1;0;4,365385;0;0;1;0;1;0;1;0;0;3096;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
47;50;51;48;60;54;49,75;;146;148;12,13846;11,14;40;9;9;5;1;0;0,9038461;1;0;1;0;1;0;1;0;0;703;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
53;51;45;46;41;55;48,25;66;150;165;15,83077;21,55;50;9;12;4;1;1;5,557693;0;0;1;0;1;0;0;0;1;4499;1;0;0;0;1;38;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
43;46;50;52;62;68;48,5;68;151;137;17,45769;48,17;40;15;16;3;1;0;8,807693;0;0;1;0;1;0;1;0;0;3897;1;0;0;0;1;41;17;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
45;44;53;54;60;55;48,75;66;145;146;15,33077;13,66;40,1;12;12;3;0;0;7,961538;0;0;1;0;1;0;0;1;0;4589;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
49;63;48;60;49;52;58,5;62;98;86;10,61923;22,9;59,9;12;12;3;0;0;12,42308;0;1;0;0;0;0;0;0;1;4093;1;0;0;0;1;39;18;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
43;39;46;49;50;48;43,25;61;135;150;20,76539;8,2;37;9;5;3;0;0;0,2307692;0;0;1;0;1;0;0;0;1;1495;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
52;57;60;60;60;63;58,5;62;117;150;16,27308;13;20;11;6;2;1;0;2,134615;0;1;0;0;1;0;0;0;1;3964;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
49;55;48;62;53;51;55;64;139;179;14,98077;8,98;40,1;12;12;3;1;0;3,788461;0;1;0;0;0;0;1;0;0;4876;1;0;0;0;1;41;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
47;51;55;63;54;53;55;65;152;204;22,36154;9,35;39,9;8;10;5;1;0;24,69231;0;0;1;0;1;1;0;0;0;437;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
46;43;52;53;52;56;47,75;65;124;135;16,30769;11,1;40,1;12;12;4;0;0;11,98077;0;0;1;0;1;1;0;0;0;1868;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
34;37;33;26;28;47;33,25;66;136;137;22,71154;17,88;40,1;7;11;2;0;0;23,98077;0;0;1;0;0;0;0;0;1;2748;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
53;51;56;55;61;52;53,25;61;126;180;23,15769;12;28,1;12;12;4;1;0;3,730769;0;0;1;0;1;1;0;0;0;449;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
35;57;52;49;62;59;53,75;62;95;114;18,84231;12,9;40,1;12;12;6;1;0;2,942308;0;1;0;0;0;0;1;0;0;2088;1;0;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
33;32;38;40;62;60;35,5;66;137;146;12,48461;26,44;40,1;5;3;2;1;0;10;0;0;1;0;1;1;0;0;0;91;1;0;0;0;1;38;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
48;53;47;44;63;62;49,25;64;123;127;18,74615;25,41;35,1;11;11;3;1;1;18,13461;0;1;0;0;1;1;0;0;0;4655;1;0;0;0;1;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
56;56;56;55;63;56;55,75;64;150;169;16,48077;21,78;32;12;12;2;1;0;21,90385;0;0;1;0;0;0;0;0;1;2230;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
27;44;34;44;50;51;41,5;60;114;164;16,68846;12,4;49,9;7;7;4;0;1;5,826923;0;0;0;1;1;0;0;0;1;4981;1;0;0;1;0;38;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
53;52;57;45;53;63;51,5;67;117;157;23,22692;14,13;35,1;12;9;2;1;0;14,40385;1;1;0;0;0;0;1;0;0;4880;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
44;37;42;48;49;55;41;62;144;186;20,88077;4,7;40,1;11;11;3;1;0;5,961538;0;1;0;0;1;0;0;0;1;2672;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
55;64;58;55;61;58;60,25;64;115;115;13,75385;14,9;15;14;17;3;1;0;0,6153846;0;1;0;0;1;0;1;0;0;3669;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
38;36;41;31;40;46;36;65;128;153;13,83077;18,75;39,9;16;10;3;1;;1,269231;0;0;1;0;1;0;0;1;0;4618;1;0;0;0;1;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
37;35;30;19;37;34;29,75;65;142;149;15,52308;12,45;40;12;12;2;1;1;17,26923;1;0;1;0;1;0;1;0;0;744;1;0;1;0;0;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
39;44;44;36;49;42;42;59;96;121;11,32308;7,04;34,9;1;1;3;0;0;5,826923;0;0;1;0;1;1;0;0;0;2828;1;0;0;0;1;41;10;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
41;32;31;32;41;48;31,75;60;125;137;8,15;5,66;20;7;11;3;1;1;2,019231;0;1;0;0;0;0;0;1;0;4544;1;0;0;1;0;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
45;51;56;46;61;57;51;67;149;199;20,93846;8,25;40,1;9;12;8;1;;0,4807692;0;0;1;0;1;0;1;0;0;4785;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
49;46;45;54;40;44;47,75;61;118;139;21,38846;9,9;39,9;7;7;5;0;0;1,942308;1;0;1;0;1;0;1;0;0;3790;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
54;47;56;52;54;60;50,5;65;115;140;22,53461;8,66;41;14;12;2;0;0;7,365385;0;0;1;0;0;1;0;0;0;4924;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
31;33;23;35;50;34;31;62;118;160;10,023077;9,4;60,1;13;12;5;0;0;2,057692;0;1;0;0;1;0;1;0;0;3317;1;0;1;0;0;41;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
52;39;52;57;55;56;46,75;66;111;159;14,11154;23,15;40;12;6;1;1;0;13,21154;1;1;0;0;0;0;1;0;0;4763;1;0;0;0;1;44;15;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
35;46;42;55;52;40;47,25;65;128;196;15,19615;15,28;40;13;13;2;1;1;9,230769;0;0;1;0;1;0;1;0;0;622;1;0;1;0;0;38;15;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
51;51;50;57;60;52;52,25;67;130;129;13,11923;12,65;48,9;12;12;3;1;0;3,423077;0;1;0;0;1;0;0;1;0;11866;1;0;0;0;1;42;18;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
33;46;40;36;44;42;42;61;88;104;7,811538;7,6;59,9;10;10;1;0;0;0,5192308;0;0;1;0;0;0;0;0;1;1361;1;0;0;0;1;38;8;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
49;37;54;40;54;56;42;66;126;129;21,67692;11,74;39,9;12;12;3;1;0;4,519231;0;0;1;0;1;1;0;0;0;3134;1;0;0;0;1;43;12;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
57;54;59;52;43;52;54,75;69;124;147;16,4;10,25;40;12;11;6;1;0;5,442307;0;0;1;0;1;0;1;0;0;5702;1;0;0;0;1;44;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
39;37;30;38;37;49;35,5;64;148;175;12,43846;;31,9;6;7;11;1;0;6,846154;0;0;1;0;1;1;0;0;0;290;1;0;0;1;0;42;10;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
65;65;61;60;56;57;62,75;61;106;139;3,823077;18;45;16;17;1;1;0;1,903846;1;1;0;0;0;0;0;0;1;4107;1;0;0;0;1;40;19;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
48;48;45;53;61;57;48,5;67;131;169;15,59231;33,46;50,1;13;12;1;1;0;13,46154;0;0;1;0;1;0;0;1;0;11868;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
45;34;46;38;42;47;38;66;148;230;10,31154;9,13;39,9;12;11;5;0;1;11,13461;1;1;0;0;0;0;0;0;1;5485;1;0;1;0;0;37;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
43;47;49;48;54;56;47,75;67;129;170;21,48077;17,9;16;12;12;3;1;0;6,711538;0;0;1;0;1;0;1;0;0;3023;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
49;59;51;61;62;56;57,5;66;109;128;16,92308;25,07;55,1;17;12;4;1;0;11,51923;0;0;1;0;1;0;0;1;0;1733;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
47;41;51;43;53;56;44;66;153;213;4,234615;9;20;8;8;9;0;1;0,0769231;0;0;1;0;1;0;0;1;0;5687;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
61;56;56;46;61;61;53,5;66;159;159;14,56154;39,62;48;12;13;2;0;0;2,769231;0;1;0;0;1;0;0;0;1;4841;1;0;0;0;1;39;15;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
57;56;60;58;62;62;57,5;65;159;156;19,36154;16,25;40,1;12;14;4;0;0;7,230769;0;0;1;0;1;0;0;0;1;3364;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
54;60;55;58;63;60;58,25;64;116;170;;21,1;44,9;13;12;1;1;0;7,634615;0;0;1;0;1;0;0;0;1;5121;1;0;0;0;1;43;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
45;49;43;48;52;52;47,25;61;230;250;9,884615;10,62;29,9;15;12;2;0;0;5,653846;0;1;0;0;1;0;0;1;0;4576;1;0;0;0;1;41;18;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
56;62;53;59;52;51;59;59;101;125;14,19615;9,35;43,9;12;12;3;1;0;0,1730769;0;0;1;0;2;0;1;0;0;11871;1;0;0;0;1;39;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
51;56;58;54;55;61;56;63;112;144;14,40769;23,1;44;12;8;2;1;0;13,03846;0;0;1;0;1;0;1;0;0;3775;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
64;66;59;55;61;65;61,5;65;129;134;19,36923;10,31;60,1;12;10;2;1;0;2,884615;1;1;0;0;1;0;1;0;0;912;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
45;34;36;32;50;49;34;60;144;196;15,55769;16;39,9;10;15;3;0;1;0,4423077;0;0;1;0;1;0;0;1;0;1751;1;0;0;1;0;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
41;54;56;60;63;65;56;62;126;129;18,88461;11,62;38;11;5;4;1;0;1,673077;0;0;1;0;0;0;1;0;0;3496;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
48;46;48;51;47;52;47,75;60;106;114;12,88077;8;30,1;13;11;3;0;0;5,365385;0;0;1;0;1;0;0;0;1;843;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
56;59;59;58;56;63;58,75;66;141;136;11,27308;23,93;40,1;12;20;3;1;0;4,038462;0;1;0;0;0;1;0;0;0;4290;1;0;0;0;1;41;20;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
52;53;58;56;63;66;55;68;118;125;15,31154;24,99;42,1;12;12;2;1;0;8,903846;1;1;0;0;1;0;1;0;0;4826;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
55;59;56;55;54;45;57,25;63;101;109;16,69615;38,36;30;8;11;0;1;0;4,634615;0;0;1;0;1;0;0;0;1;12096;1;0;0;0;1;38;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
35;35;27;38;34;42;33,75;60;114;125;16,84615;13,6;40,1;5;10;5;1;1;2,942308;0;0;1;0;1;1;0;0;0;382;1;0;1;0;0;43;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
54;57;59;53;47;50;56,5;68;135;161;18,93846;32,15;45;16;16;3;1;0;1,769231;0;0;1;0;1;1;0;0;0;4988;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
55;56;56;55;48;55;55,75;65;114;128;13,19231;17,92;39,9;12;12;3;1;0;1,307692;0;1;0;0;1;0;0;0;1;5351;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
49;47;45;50;53;59;47,25;67;126;159;18,45769;16,75;40,1;12;6;1;1;0;1,480769;0;0;1;0;0;0;0;0;1;4120;1;0;0;0;1;42;13;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
29;33;29;30;33;36;31,25;63;114;120;10,23077;6,4;30;9;8;5;0;1;0,3653846;0;0;1;0;0;0;0;0;1;5469;1;0;0;0;1;38;6;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
51;43;48;51;50;59;46,25;70;249;280;23,07692;8,5;40,1;7;8;4;0;0;0,4807692;0;1;0;0;1;0;0;0;1;11953;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
49;46;42;61;52;57;48,75;62;130;191;18,17692;3,98;44,9;10;11;2;1;0;1,134615;0;0;1;0;1;0;0;0;1;1444;1;0;0;1;0;40;13;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
59;48;60;52;50;46;52;63;138;169;10,86923;5,9;25;9;12;3;0;0;0,8269231;0;0;1;0;0;0;0;0;1;2615;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
45;61;56;56;42;49;58,5;64;119;128;15,69231;16,52;48,1;12;12;2;1;0;9,596154;1;1;0;0;1;0;0;0;1;1323;1;0;0;0;1;40;17;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
59;62;60;59;63;62;60,75;63;114;144;19,43846;29,06;40,1;13;12;4;1;1;4,288462;0;0;1;0;1;0;1;0;0;3424;1;0;0;0;1;43;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
59;57;55;60;61;58;57,25;64;134;141;14,86154;19,6;49,9;12;12;2;1;0;3,076923;0;1;0;0;1;0;0;1;0;4564;1;0;1;0;0;44;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
55;44;55;60;46;54;50,75;63;125;191;14,91923;6,05;40;12;12;0;1;;9,826923;0;1;0;0;0;0;0;0;1;5066;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
57;63;62;62;63;62;62,5;66;121;135;;24,02;55,1;9;12;4;1;0;5,038462;0;0;1;0;1;0;0;1;0;4190;1;0;0;0;1;41;20;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
51;38;46;48;51;54;42,5;61;190;166;20,50385;15,88;39,9;7;11;1;0;1;19,53846;0;1;0;0;0;0;0;0;1;4219;1;0;0;0;1;40;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
38;44;33;41;45;52;40,5;62;100;125;17,67692;38,46;45,1;12;12;10;1;0;1,038462;0;0;1;0;1;0;0;1;0;1727;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
55;54;56;54;62;45;54,5;61;141;154;21,40769;9,51;49,9;14;15;1;1;0;21,15385;0;0;1;0;0;1;0;0;0;3243;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
45;45;57;54;49;54;50,25;63;110;145;18,94615;7,47;40,1;12;10;1;1;0;0,0961538;0;0;1;0;0;0;0;0;1;4929;1;0;0;0;1;41;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
29;33;30;40;47;33;34;64;149;255;6,115385;7,95;11,9;11;11;13;1;0;0,0961538;0;0;1;0;1;0;1;0;0;3544;1;0;1;0;0;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
42;36;37;44;40;54;38,25;64;169;190;17,36539;21,16;25;12;12;3;0;0;8,038462;1;0;1;0;1;1;0;0;0;1962;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
47;42;47;54;35;40;46,25;69;142;179;7,311538;2,5;40;10;10;3;1;0;5,25;0;0;1;0;0;0;1;0;0;5286;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
58;53;58;47;47;48;52,75;68;146;159;11,38077;10,9;12;14;18;1;1;;4,461538;0;1;0;0;1;0;0;1;0;12099;1;0;0;0;1;37;18;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
65;66;62;56;51;61;62,5;64;118;122;14,88846;27,77;17,9;12;12;2;1;0;8,923077;0;0;1;0;0;1;0;0;0;455;1;0;0;0;1;43;20;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
50;52;47;56;55;46;51,75;66;170;196;19,38461;19,2;48;12;16;10;0;1;19,32692;1;0;1;0;1;0;0;0;1;2770;1;0;1;0;0;43;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
58;54;60;59;52;60;56,75;69;136;161;20,11154;27,97;55,1;12;9;3;0;0;5,923077;0;0;1;0;1;0;0;1;0;5705;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
33;38;39;37;54;51;38;64;102;111;18,30769;11,28;15;12;12;2;1;0;1,769231;0;1;0;0;0;0;1;0;0;485;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
57;65;56;58;53;54;61;63;110;135;19,09615;21,1;41,1;12;12;2;1;0;15,96154;0;0;1;0;1;0;1;0;0;4873;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
56;44;60;52;55;46;50;60;115;107;16,35;23,55;20;14;15;3;1;0;10,96154;1;1;0;0;1;0;1;0;0;3609;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
34;44;39;36;53;53;40,75;61;135;114;21,82692;12,4;40,1;10;10;3;1;0;1,057692;0;0;1;0;1;1;0;0;0;3199;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
53;63;61;62;61;70;62,25;67;125;164;7,788462;2,23;29,9;12;8;1;1;1;0,3461539;0;0;1;0;1;1;0;0;0;3041;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
44;34;38;26;36;46;33;66;126;141;7,034615;17,05;45,1;10;9;5;1;0;3,192308;0;0;1;0;1;0;0;1;0;2405;1;0;0;0;1;42;16;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
43;66;61;58;51;65;62,75;63;141;186;22,01923;25,82;35,1;12;6;0;1;0;20,71154;0;0;1;0;1;1;0;0;0;3036;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
42;46;55;46;53;56;48,25;62;87;139;14,51539;14,85;39,9;12;12;3;1;0;6,980769;0;0;1;0;1;0;1;0;0;3837;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
36;46;50;44;43;50;46,5;68;124;140;18,40385;13,69;39,9;13;13;3;1;1;1,115385;0;0;1;0;0;0;1;0;0;5282;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
52;53;55;63;57;58;56;66;121;132;17,19615;23,1;40,1;11;10;4;1;0;14,73077;0;1;0;0;1;0;0;0;1;1394;1;0;0;0;1;42;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
47;43;44;48;53;53;44,5;73;146;115;12,45769;12,34;47,9;4;14;8;0;1;8,115385;0;1;0;0;0;0;0;0;1;2652;1;0;0;1;0;37;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
64;56;59;53;44;53;56;62;119;131;15,03461;9,9;32,9;16;18;5;1;0;9,442307;0;1;0;0;0;1;0;0;0;5199;1;0;0;0;1;44;15;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
52;53;55;59;39;38;55;61;171;186;15,15;12;39,9;8;8;0;0;0;7,192307;0;0;1;0;1;0;0;0;1;4151;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
48;47;55;57;60;61;51,5;63;142;161;14,34615;17;45;12;12;3;0;;6,134615;0;0;1;0;1;0;0;1;0;1589;1;0;0;0;1;40;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
63;56;55;60;51;53;56,75;68;201;201;16,03461;36,43;40,1;12;12;2;1;0;4;0;0;1;0;2;0;0;0;1;4976;1;0;0;0;1;37;15;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
45;56;48;57;44;54;54,25;67;136;226;;12,4;40;12;14;2;1;0;12,42308;0;0;1;0;1;0;0;0;1;1510;1;0;0;0;1;38;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
39;42;48;55;58;58;46,75;62;111;100;18,81154;10,67;40;12;12;3;1;0;4,884615;0;0;1;0;0;0;0;0;1;2342;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
52;54;55;57;53;63;55;68;155;140;10,46154;6,9;40,1;8;5;4;0;1;0,5769231;0;0;1;0;0;0;0;0;1;2781;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
46;38;49;49;52;49;43,5;65;156;164;13,09231;16,34;40;12;11;4;1;0;7;0;1;0;0;1;0;1;0;0;3545;1;0;1;0;0;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
31;33;34;44;51;54;36;62;126;139;18,11539;43,95;35,1;12;10;1;1;0;9,942307;0;0;1;0;1;0;0;1;0;1646;1;0;0;1;0;37;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
55;50;56;56;58;59;53;65;121;176;17,28461;12,9;40,1;12;9;1;1;0;6,538462;0;0;1;0;1;0;0;0;1;5511;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
47;46;50;53;53;49;48,75;60;150;190;19,11539;16,05;50;12;14;2;1;0;11,03846;0;0;0;1;0;0;1;0;0;1037;1;0;0;0;1;40;12;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
59;58;57;53;61;49;56,5;64;106;149;11,69615;6,18;39,9;12;12;0;1;0;2,961539;1;1;0;0;1;0;1;0;0;3787;1;0;0;0;1;45;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
61;50;61;61;53;65;55,5;59;100;127;17,36154;19,5;32,1;12;12;2;1;0;15,71154;0;0;1;0;1;0;0;0;1;5301;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
63;65;61;61;55;53;63;66;123;103;20,07308;62,79;40,1;18;20;1;1;0;1,519231;0;0;1;0;1;1;0;0;0;2848;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
47;53;61;58;54;34;56,25;64;120;141;22,31154;23,93;40;17;12;0;1;0;2,538461;0;0;1;0;1;1;0;0;0;4684;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
48;65;60;59;59;44;62,25;62;135;164;14,32692;6,05;24,9;12;12;2;1;0;8,826923;0;0;1;0;1;0;1;0;0;2013;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
34;46;35;52;54;54;44,75;63;121;146;18,13846;16,24;39,9;11;11;4;1;0;1,269231;0;0;1;0;1;0;0;0;1;1131;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
42;41;44;59;52;54;46,25;64;111;121;12,65;12,77;40;9;8;5;1;0;0,4038461;1;1;0;0;1;0;1;0;0;4746;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
43;35;39;38;52;53;36,75;62;121;160;14,59231;10,21;32,1;12;12;4;1;;1,807692;1;1;0;0;1;0;1;0;0;2521;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
